"Option","Sp","IDplant","Chamber","Timehour","round","Cycle","Time10MIN","Pr","Status","BattV","Flow_mean","PAR_ext","HR_ext","T_ext","VPD_ext","Tc","HRc","PARc","VPDc","WP","E","A","Tleaf","VPDleaf","gtotal","gs","WPgroup","VPDgroup","WUE","vpc"
"3d","fag","fag01",4,2024-09-17 10:00:00,5,65,2024-09-17 09:50:00,922.680555555556,1,12.04,32.9310410290948,1236.61666666667,48.804,21.1935,12.9440195137904,32.366,51.575,898.7,23.6104540906489,-16.1880859813913,6.17207696565925,13.549980739471,30.6824864051073,19.1681459199014,285.916903154134,1462.72046909067,"(0, -0.1 MPa)","VPD 1-2 kPa",2.19536807704466,25.1462915792508
"3d","fag","fag01",4,2024-09-17 11:00:00,5,68,2024-09-17 11:00:00,920.833333333333,1,12.04,32.4885410290947,1139.95,42.3848333333333,23.0988333333333,16.3529131764142,34.854,49.475,1436.2,28.3083793797001,-15.8999406211737,7.66609995412471,13.2732681466546,33.7453257591567,24.9595605131546,270.478489385929,1132.13151896029,"(0, -0.1 MPa)",NA,1.73142383038105,27.7200805504337
"3d","fag","fag01",4,2024-09-17 12:00:00,5,70.5,2024-09-17 12:05:00,918.159722222222,1,12.0398333333333,33.094013251317,1221.2,38.1449166666667,24.4500833333333,19.0537167936112,36.8705,46.642,1487.45,33.4050269528306,-15.618931881396,8.71124697746424,13.1999745393599,35.3477253494222,28.3881514811136,268.590276547449,1107.81247322073,"(0, -0.1 MPa)",NA,1.51527956600334,29.1952121418914
"3d","fag","fag01",4,2024-09-17 13:00:00,5,72,2024-09-17 12:40:00,915.3,1,12.0393333333333,33.6157076957614,1530.2,36.2168,25.0391,20.3386681517916,37.385,44.567,1456.2,35.6835649615245,-15.4987082256197,8.71852516429171,13.5566459527493,35.747947814774,30.1726978494404,251.830674264393,864.259364935585,"(0, -0.1 MPa)","VPD 3-4 kPa",1.5549242213893,28.688857533243
"3d","fag","fag01",4,2024-09-17 14:00:00,5,76,2024-09-17 14:20:00,915.166666666667,1,12.0366666666667,32.6979299179836,476.408333333333,33.8425833333333,25.517,21.7040794202528,37.642,44.225,1189.95,36.4081882664349,-15.268469378852,8.86673847284349,12.2184983022087,35.3443942255119,28.6989059919065,269.394916088567,1113.38679225673,"(0, -0.1 MPa)",NA,1.37801496453637,28.8687068773301
"3d","fag","fag01",4,2024-09-17 15:00:00,5,77.5,2024-09-17 14:50:00,915.479166666667,1,12.033,33.3700688068726,177.866666666667,34.957875,25.2900416666666,21.0567577033327,31.443,45.812,611.2,26.0395535979241,-15.2438991376898,5.32829087064692,9.03276793001804,29.2267273846943,20.4529638267988,218.976151660541,628.670122547353,"(0, -0.1 MPa)",NA,1.69524677786995,21.1997857981025
"3d","fag","fag01",4,2024-09-18 12:00:00,5,131,2024-09-18 12:20:00,918.583333333333,0.208333333333333,12.04,33.0890051284715,1204.11666666667,49.6409166666667,24.2193333333333,15.3047286874525,37.256,45.617,1472.45,34.7629887177384,-19.4982440723057,6.50800178192224,15.5749709292672,36.977412437932,33.8006744720709,167.996180450116,318.607891126494,"(0, -0.1 MPa)","VPD 3-4 kPa",2.39320323674941,29.1595398624032
"3d","fag","fag01",4,2024-09-18 13:00:00,5,132.5,2024-09-18 12:55:00,916.375,0.875,12.0386666666666,32.8340480426117,943.491666666667,49.6017916666666,24.1712083333334,15.2773335740246,33.42725,51.172,564.95,25.5126380301829,-19.4489458237642,5.60076048216967,13.3876706849562,31.1614934012226,19.1922466769349,257.652056838793,942.292741550609,"(0, -0.1 MPa)","VPD 1-2 kPa",2.39033087159798,26.4822905520039
"3d","fag","fag01",4,2024-09-19 08:00:00,5,179,2024-09-19 07:30:00,922.75,0,12.04,35.6250410290947,489.95,75.7453333333333,18.6233333333333,5.22898852540238,25.566,68.0955,523.7,10.4964083835956,-21.626961266841,2.64485757991875,11.5482531284446,25.0907299956778,9.57960938106314,247.256450494758,812.663377243646,"(0, -0.1 MPa)",NA,4.36630433945686,22.4031392366719
"3d","fag","fag01",4,2024-09-19 09:00:00,5,183,2024-09-19 09:10:00,921,0,12.0353333333333,32.0342772783509,1023.28333333333,62.98825,22.3516666666667,10.0400476833977,34.94,56.996,1018.7,24.2094335980536,-21.8270730756279,6.50631947702316,13.8974876903396,33.5290197941806,19.9605864566826,286.495655273308,1477.99504068678,"(0, -0.1 MPa)","VPD 1-2 kPa",2.13599835351124,32.0863379535547
"3d","fag","fag01",4,2024-09-19 10:00:00,5,184.5,2024-09-19 09:45:00,919.729166666667,0,12.0395,33.6887958653851,1174.84583333333,60.0179166666667,23.1916666666666,11.42260762853,36.795,50.879,782.45,30.7404119176365,-21.7068976724047,6.67343062866298,12.9161268187224,34.6135706986686,23.640442730356,248.240859552059,841.606838283547,"(0, -0.1 MPa)",NA,1.93545532087296,31.7164063250555
"3d","fag","fag01",4,2024-09-19 11:00:00,5,187.5,2024-09-19 10:55:00,917.858333333333,0,12.0358333333334,33.7498862122354,1471.7,55.0298666666666,24.5960833333334,13.9679349979252,38.157,51.1725,1423.075,32.7780685228886,-21.2936849537181,8.4318929138267,13.306653628706,36.7253810923512,27.7596734353936,264.901312444818,1109.27370276264,"(0, -0.1 MPa)",NA,1.5781336130213,34.3482605944606
"3d","fag","fag01",4,2024-09-19 12:00:00,5,190,2024-09-19 11:56:40,916.152777777778,0.337962962962963,12.0382222222222,33.4454258509807,1552.31111111111,47.2948888888889,26.2586111111111,18.092921275288,39.7156666666667,45.429,1498.7,39.8645876035912,-20.9011488488443,8.29851444026404,11.1644245259188,38.4294130886409,34.992704677671,205.807955549265,494.547369631754,"(0, -0.1 MPa)","VPD 3-4 kPa",1.34535218397036,33.1567880015452
"3d","fag","fag01",4,2024-09-19 13:00:00,5,192.5,2024-09-19 13:00:00,913.861111111111,0.597222222222222,12.035,33.9742779150735,1222.24166666667,45.61725,27.1185,19.6768315958922,39.165,44.603,1102.45,39.906033768288,-20.5705703933934,7.83877197510709,10.8408508211207,37.0767087257754,32.3400228676334,207.95814875232,503.253958783934,"(0, -0.1 MPa)","VPD 3-4 kPa",1.38297820826362,31.6082764764249
"3d","fag","fag01",4,2024-09-19 14:00:00,5,196,2024-09-19 14:20:00,914.819444444444,0,12.0333333333333,32.8011106116842,544.95,46.2293333333333,26.9738333333333,19.2282320862582,37.213,47.302,558.7,33.6071850422508,-20.299974970537,6.45285344015714,12.0171130446768,34.4822890961817,24.7197098350474,227.704241905124,633.794036157654,"(0, -0.1 MPa)",NA,1.86229443394644,30.1659847976877
"3d","fag","fag01",4,2024-09-20 10:00:00,5,245,2024-09-20 10:00:00,920.99537037037,0,12.04,33.0632587598324,559.116666666667,60.9556111111111,22.7496666666667,10.8544175558101,29.019,61.4896666666667,500.366666666667,15.6561483983395,-24.6885562806526,3.49131268615647,13.0973631382023,27.835826141195,12.9253290739247,238.26949253379,759.155596593594,"(0, -0.1 MPa)","VPD 1-2 kPa",3.75141510244416,24.7648629031046
"3d","fag","fag01",4,2024-09-20 12:00:00,5,251,2024-09-20 12:20:00,919,0,12.0316666666667,34.4778284794532,1421.61666666667,48.26,26.1193333333333,17.5973585105911,38.929,49.328,1626.2,35.4570222467768,-24.5185906217359,8.61842895188439,15.2180665415751,37.8461969240881,31.4867762283771,237.787895889871,718.614621963228,"(0, -0.1 MPa)","VPD 3-4 kPa",1.76575877419605,34.5165770719334
"3d","fag","fag01",4,2024-09-20 13:00:00,5,252.5,2024-09-20 13:00:00,918.25,0,12.0383333333333,32.5959745367445,771.408333333335,48.6526666666666,25.80475,17.1952807570817,33.0945,53.5165,671.2,24.106508505546,-24.5270684704877,5.34711123441549,9.88974156559762,31.21263969334,19.0206816639611,235.621140017273,864.177736899356,"(0, -0.1 MPa)","VPD 1-2 kPa",1.84954850049584,27.1841385577553
"3d","fag","fag01",4,2024-09-22 11:00:00,5,366,2024-09-22 10:30:00,924,0,12.04,36.3388328339064,969.116666666667,71.3425,22.02275,7.62473281925167,36.334,55.617,1068.7,26.9795780944437,-29.5457829064547,6.30795062842668,14.8535638249194,35.114543703096,22.9962254688944,241.018738871345,748.955443035432,"(0, -0.1 MPa)",NA,2.35473685510188,33.8070662196496
"3d","fag","fag01",4,2024-09-22 12:00:00,5,369,2024-09-22 11:40:00,923.333333333333,0,12.0393333333333,33.9204995005731,1090.36666666667,62.9306666666667,24.0693333333333,11.1596593776467,38.286,53.919,1068.7,31.1469778627789,-29.0800736719341,7.91404493110056,12.5177168403764,36.3712098640829,24.4646397105857,282.941767005554,1388.05203588914,"(0, -0.1 MPa)",NA,1.58170909431969,36.4448232326377
"3d","fag","fag01",4,2024-09-24 09:00:00,5,482,2024-09-24 08:56:40,920.976851851852,0,12.04,34.9475039920577,961.616666666667,68.2409444444445,19.6886666666666,7.36288598193434,32.2226666666667,59.7966666666667,1016.2,19.5621652557987,-38.0742584377505,4.97453366282941,16.5832443643855,31.66239442257,18.005469617895,242.362674958576,826.976530401535,"(0, -0.1 MPa)","VPD 1-2 kPa",3.33362793145787,28.9200813918991
"3d","fag","fag01",4,2024-09-24 10:00:00,5,484,2024-09-24 09:40:00,920,0,12.0376666666667,33.655263251317,1049.11666666667,59.7775,21.3865,10.2896095062579,35.025,55.043,1048.7,25.4281559081711,-38.1149629930759,6.29078736524194,15.2441466368783,33.743539390216,21.5414840994632,256.43160984256,920.968752165288,"(0, -0.1 MPa)",NA,2.42324938863865,31.1329044565576
"3d","fag","fag01",4,2024-09-27 10:00:00,5,494.5,2024-09-27 09:50:00,926,1,12.0316666666667,35.3722910290947,1073.49166666666,42.2107916666667,21.6965416666667,15.0684366760711,34.7035,49.347,888.075,28.1576577518315,-75.98808595554,6.68123714793587,15.0790233864859,32.721860069578,22.3441464370692,265.792958386854,1068.61404866466,"(0, -0.1 MPa)",NA,2.25692084453917,27.4188272433651
"3d","fag","fag01",4,2024-09-27 11:00:00,5,497,2024-09-27 10:50:00,925.097222222222,1,12.0393333333333,34.4877817698355,1370.87803030303,39.1554545454545,22.6771590909091,16.841876131206,36.4553333333333,46.911,1368.7,32.5083089212271,-75.9385288498328,7.45221543132499,12.8623494247421,35.2660343406611,28.6427456130202,230.198790731528,663.483534787632,"(0, -0.1 MPa)",NA,1.72597659625832,28.7050966846543
"3d","fag","fag01",4,2024-09-27 12:00:00,5,499.5,2024-09-27 11:50:00,925,1,12.039,34.9644854735392,1176.61666666667,33.1435,23.4365,19.3723279589509,36.2265,41.758,1169.95,35.3733808049431,-75.9968424657492,6.69916482128493,12.0794151782233,34.8436610267213,30.9079327325076,188.840879680765,419.304520931237,"(0, -0.1 MPa)","VPD 3-4 kPa",1.80312255340307,25.2337573255523
"3d","fag","fag01",4,2024-09-28 08:00:00,5,549.5,2024-09-28 07:50:00,933.125,1,12.04,35.3983743624281,728.283333333333,63.7365,14.6375416666667,6.07635925602237,23.3135,63.4065,590.575,10.559476311657,-102.45815744422,2.60902737059787,12.9389078401824,23.1132680256523,10.1839968596439,231.084437892158,807.219618116784,"[-0.1, -0.5)","VPD 1-2 kPa",4.95928405581173,18.2293130057237
"3d","fag","fag01",4,2024-09-28 09:00:00,5,552,2024-09-28 08:53:20,932.421296296296,1,12.039,34.9939854735392,1149.81111111111,56.9368611111111,16.1609444444444,7.96555451731271,26.3021666666667,55.6895,845.783333333333,15.3541676654583,-103.672499307015,2.91872633943941,12.6774926427863,26.8780354400744,16.4975683337614,163.143695274516,334.490047502235,"[-0.1, -0.5)","VPD 1-2 kPa",4.34350164024668,19.1374590114846
"3d","fag","fag01",4,2024-09-28 10:00:00,5,554.5,2024-09-28 09:50:00,932,1,12.0396666666666,33.2013188068725,1203.28333333334,51.8265,17.4778333333334,9.66033937802462,28.9765,49.951,899.95,20.1089309376772,-104.038843029137,3.38711794730623,12.3184985801084,29.2693625780992,20.8063791789475,147.139685106097,251.720759693786,"[-0.1, -0.5)",NA,3.63686732252865,20.0683014989708
"3d","fag","fag01",4,2024-09-28 11:00:00,5,557,2024-09-28 10:53:20,931.481481481481,1,12.0398888888889,34.6869299179837,1528.83888888889,50.2434444444444,18.366,10.5589480399885,30.7353333333333,48.84,1350.36666666667,22.7638061613326,-103.919137399982,4.5195549445484,12.2942257700319,31.7319219011073,25.3771774303802,161.845827287649,306.691975111291,"[-0.1, -0.5)",NA,2.72022929710402,21.7085700746403
"3d","fag","fag01",4,2024-09-28 12:00:00,5,559.5,2024-09-28 11:50:00,930.666666666667,1,12.039,35.3061243624281,1589.11666666667,46.9298333333333,19.701,12.234586130482,32.666,45.36,1443.7,27.0973498978463,-103.704001415346,4.98248898179627,11.8840948079485,33.5807264002597,29.7159789137909,150.483063175054,264.09962185188,"[-0.1, -0.5)",NA,2.38517232077532,22.4929659155274
"3d","fag","fag01",4,2024-09-28 13:00:00,5,562,2024-09-28 12:53:20,930,1,12.0307777777778,35.9862076957614,1416.2,44.0868888888889,20.0174444444445,13.1431656084957,32.5373333333333,41.6116666666667,1360.36666666667,28.7352313416079,-103.759789949457,4.17439371926319,12.0316980940365,34.1270193442873,33.2968793996797,113.941728965088,175.730135003875,"[-0.1, -0.5)","VPD 3-4 kPa",2.88226240819473,20.4853406583662
"3d","fag","fag01",4,2024-09-28 14:00:00,5,564.5,2024-09-28 13:50:00,929.534722222222,1,12.0311666666666,36.031763251317,1045.99166666667,42.5364166666667,20.4340833333333,13.8609606112976,33.3095,42.686,1198.7,29.4631899385556,-104.1587132401,5.10796169308918,13.4987152128461,33.1862061407761,29.1133716495732,157.822644876506,291.237094370374,"[-0.1, -0.5)",NA,2.64268137153596,21.9455376350417
"3d","fag","fag01",4,2024-09-28 15:00:00,5,567,2024-09-28 14:53:20,929.356481481482,1,12.0315555555556,36.008263251317,124.533333333333,43.1164444444445,19.9482777777778,13.3128129588217,29.334,44.8353333333333,684.533333333333,23.3504307613747,-104.897321090899,3.64412442137665,11.7880277149474,28.4451365264716,21.3490508541999,146.315022814313,258.547675913756,"[-0.1, -0.5)",NA,3.23480385186578,18.388851545865
"3d","fag","fag01",4,2024-09-29 08:00:00,5,609.5,2024-09-29 07:55:00,929.923611111112,1,12.0308333333333,38.1272582601411,704.741666666667,69.9700833333333,12.8020833333333,4.48650607937716,23.571,62.4175,647.45,11.2005244546986,-129.82221905325,2.47122085696884,14.4285906485716,23.7195500251154,11.4294319888568,196.154191691968,437.90088374059,"[-0.1, -0.5)","VPD 1-2 kPa",5.83864878280021,18.2258423062162
"3d","fag","fag01",4,2024-09-29 09:00:00,5,612,2024-09-29 08:53:20,930.421296296296,1,12.0373333333333,37.6883743624281,1078.7,60.7547222222222,15.6467777777778,7.0402182553,31.0786666666667,52.4703333333333,900.366666666667,21.8583534922094,-131.845791429365,4.7670320290945,15.049934143684,30.2055375271809,19.5667925927177,221.189692683364,617.618730195385,"[-0.1, -0.5)","VPD 1-2 kPa",3.15708685232868,23.7831646505486
"3d","fag","fag01",4,2024-09-29 10:00:00,5,614.5,2024-09-29 09:55:00,929.784722222223,1,12.04,34.5910508565609,1015.15833333333,53.6388333333334,18.2299166666667,9.75592356783285,34.6175,46.764,963.7,29.4385689571825,-132.906302024394,5.44376207133253,12.979115609992,33.4449099641932,25.9460692162437,187.16053918544,396.428642777944,"[-0.1, -0.5)",NA,2.38421801686403,25.8600328122542
"3d","fag","fag01",4,2024-09-29 11:00:00,5,617,2024-09-29 10:53:20,926.421296296296,1,12.0371111111111,33.9111753344023,1368.56111111111,47.897,20.3617777777778,12.5525814282885,36.913,42.45,1372.03333333333,36.2931395421669,-132.463553134108,5.96694382754448,10.576226490054,36.7020059992895,35.5585125374403,149.205709118063,259.098635157273,"[-0.1, -0.5)","VPD 3-4 kPa",1.77246959175856,26.6329221147086
"3d","fag","fag01",4,2024-09-29 12:00:00,5,619.5,2024-09-29 11:55:00,925.340277777777,1,12.04,35.8439576957614,1446.2,41.8535,22.77875,16.1869089673427,39.5085,36.3245,1401.2,45.9770651021678,-131.642368244256,6.23742870607769,8.86760727987744,39.2003217889693,44.7925714989457,122.13778704174,186.140794868182,"[-0.1, -0.5)",NA,1.42167673535682,26.2197466305404
"3d","fag","fag01",4,2024-09-29 13:00:00,5,622,2024-09-29 12:53:20,922.481902356902,1,12.0344444444444,36.1652817698355,1390.55606060606,39.6801919191919,23.9491767676768,18.0243909494258,41.4746666666667,33.252,1352.03333333333,53.4959271159179,-130.756462141531,6.38452318692297,7.54168971186933,40.8900084376733,51.0590454152562,108.955786004269,157.441980810233,"[-0.1, -0.5)","VPD 5-9 kPa",1.18124556698557,26.6447081735563
"3d","fag","fag01",4,2024-09-29 14:00:00,5,624.5,2024-09-29 13:55:00,922.9375,1,12.0355,36.2397354735392,991.616666666665,38.0057083333333,24.2327916666666,18.8534583336518,42.30775,31.6055,1180.575,57.2672503549157,-129.926247518649,6.46769664894246,6.83936088493125,41.0496695151802,51.8942653011216,108.493741207894,156.182368571894,"[-0.1, -0.5)","VPD 5-9 kPa",1.05746469820126,26.4595936760978
"3d","fag","fag01",4,2024-09-29 15:00:00,5,627,2024-09-29 14:53:20,922.416666666667,1,12.0328888888889,36.6815410290948,128.561111111111,37.7315555555555,23.6064444444444,18.2252010510963,37.056,34.2123333333333,692.45,43.6868462577718,-129.07133592014,4.74180698851602,7.70077579081217,35.2835944023932,37.7266867707248,107.376674059813,154.701667219529,"[-0.1, -0.5)","VPD 3-4 kPa",1.62401713301751,21.6325945764633
"3d","fag","fag01",4,2024-09-30 08:00:00,5,669.5,2024-09-30 07:55:00,928.666666666667,1,12.0351666666666,35.7916639900131,694.325,69.669,14.8164166666667,5.16055412532521,26.8745,59.719,612.45,14.5199167550764,-152.932778748668,2.88741734592458,14.7266856212138,26.480845394694,13.6804545307032,190.887014662884,413.114815019,"[-0.1, -0.5)","VPD 1-2 kPa",5.1002968594061,21.2256284449903
"3d","fag","fag01",4,2024-09-30 09:00:00,5,672,2024-09-30 08:56:40,928.490740740741,1,12.0395555555556,34.538311412419,867.033333333333,59.9852222222222,18.3385555555555,8.54182094064105,33.4953333333333,50.7123333333333,842.033333333333,26.0427877760365,-155.369094085473,4.41092028914519,13.493211060467,32.6808793576935,23.6971989144007,173.948965542737,383.857210493897,"[-0.1, -0.5)",NA,3.05904667868797,26.3445418587619
"3d","fag","fag01",4,2024-09-30 10:00:00,5,674.5,2024-09-30 09:55:00,926.902777777777,1,12.0368333333333,35.1133328339064,1025.575,56.0513333333333,20.62325,10.7406055519753,37.1705,43.1505,933.7,36.2127355138606,-156.043436222278,4.80342474484928,10.9663655087412,36.353058686474,33.4753371349054,127.561409925609,200.008131094359,"[-0.1, -0.5)","VPD 3-4 kPa",2.2830305649111,27.4548701104919
"3d","fag","fag01",4,2024-09-30 11:00:00,5,677,2024-09-30 10:56:40,926.074074074074,1,12.039,32.1919439450175,1562.98240740741,48.0213148148148,22.6768703703704,14.465464481075,40.1733333333333,36.097,1360.78333333333,48.0781590861536,-155.511708625751,4.53466134749244,7.13392760678678,41.443544391964,53.3764868712129,75.7237205729491,96.9810411607845,"[-0.1, -0.5)","VPD 5-9 kPa",1.57319964162962,26.9967697495807
"3d","fag","fag01",4,2024-09-30 12:00:00,5,679.5,2024-09-30 11:55:00,924.875,1,12.0353333333333,33.5959717227954,1598.28333333334,39.6630416666667,24.4902083333333,18.6459585111492,42.919,30.183,1400.575,60.3744149559449,-154.577863832029,4.88964483461447,5.07129374733127,44.0404286871612,65.5516554333224,64.5686118260564,78.9199496807507,"[-0.1, -0.5)","VPD 5-9 kPa",1.03714971513491,26.0898165959705
"3d","fag","fag01",4,2024-09-30 13:00:00,5,682,2024-09-30 12:56:40,922.361111111111,1,12.0342222222222,33.3818328339064,1303.21388888889,34.3402222222222,26.7008611111111,23.2068162177906,44.928,27.2281666666667,1330.78333333333,69.9068926880673,-153.072664921224,5.04917986614069,3.54885495413372,45.603522293558,73.2943292390484,59.5458711452439,71.6830114310605,"[-0.1, -0.5)","VPD 5-9 kPa",0.70285770129363,26.1183222531767
"3d","fag","fag01",4,2024-09-30 14:00:00,5,684.5,2024-09-30 13:55:00,923.916666666667,1,12.031,33.2324995005731,763.268452380952,29.1908154761905,27.5005714285714,26.1548975292585,45.6005,24.359,1158.7,75.1032983967679,-152.070976338696,4.7735388236424,2.68384957060788,45.8129499880252,76.1772669828955,53.9864284640437,63.722998315031,"[-0.1, -0.5)","VPD 5-9 kPa",0.562234784247549,24.1867693549118
"3d","fag","fag01",4,2024-09-30 15:00:00,5,687,2024-09-30 14:56:40,923.736111111111,1,12.0304444444444,35.2778328339064,121.338888888889,29.947,26.5161666666667,24.3814239083657,40.9456666666667,25.535,667.866666666667,60.6802482752029,-151.053140786414,3.54469988630737,3.32376879102871,40.0945507920408,57.8758148257174,55.480320253242,65.9633050729666,"[-0.1, -0.5)","VPD 5-9 kPa",0.937672834833753,19.8969838946513
"3d","fag","fag01",4,2024-10-01 09:00:00,6,2,2024-10-01 08:56:40,924.777777777778,0.722222222222222,12.0303333333333,32.9034022323026,994.116666666667,69.4483055555555,20.8533055555556,7.57378164026493,35.769,51.734,862.033333333333,28.6919470960213,-187.355812720728,4.03931654778359,11.7899555442706,35.3659744886879,27.4169278835333,135.149906350399,228.660449861046,"[-0.1, -0.5)",NA,2.91879960503216,30.4867129208063
"3d","fag","fag01",4,2024-10-01 10:00:00,6,4.5,2024-10-01 10:00:00,923.3125,1,12.0338333333333,33.2084161672397,670.2625,71.5499166666667,20.9325416666667,7.08430589029214,30.199,59.3775,589.95,17.5874140325929,-188.406335415852,2.37331293313688,13.0196466104087,30.3100047752387,17.796037779282,116.747271002221,188.741080885283,"[-0.1, -0.5)","VPD 1-2 kPa",5.48585331020812,25.5950051518096
"3d","fag","fag01",4,2024-10-01 11:00:00,6,7,2024-10-01 10:56:40,922.253086419753,0.902777777777778,12.0381111111111,32.9735180190916,1304.88055555556,62.3896388888889,23.9324722222222,11.3075161450169,39.959,43.6143333333333,1401.2,42.4243352092016,-187.526695356959,4.55308844368622,8.74050340088002,41.4247428856141,48.7846278513838,86.932070275673,120.065273913114,"[-0.1, -0.5)",NA,1.9196867157282,32.2484979232691
"3d","fag","fag01",4,2024-10-01 12:00:00,6,9.5,2024-10-01 12:00:00,920,1,12.0366666666667,35.2748188068726,784.324999999998,55.50875,24.7180833333334,13.9673293064139,37.0205,42.674,618.7,38.5019088603631,-186.142582779449,3.06683750936586,9.2805092269396,36.4960533710976,36.7019767831611,78.4051383923594,101.780203171799,"[-0.1, -0.5)","VPD 3-4 kPa",3.02608442690482,26.9308040350156
"3d","fag","fag01",4,2024-10-01 13:00:00,6,12,2024-10-01 13:00:00,918.722222222222,1,12.0303333333333,35.7502447327985,683.977777777778,52.1391111111111,25.0958333333333,15.3714164001925,33.152,51.2006666666667,698.7,25.5976397008739,-185.294655465831,3.496909452647,12.1097073706084,32.586623249233,23.8888521012124,125.272289810645,198.011148560218,"[-0.1, -0.5)",NA,3.46297424471256,26.0917855126242
"3d","fag","fag01",4,2024-10-01 14:00:00,6,14.5,2024-10-01 14:00:00,917.895833333333,0.979166666666667,12.0356666666667,35.2355410290947,921.408333333335,42.1425833333333,27.40275,21.2263325722061,45.7715,29.9145,1141.2,70.1866776158159,-184.924966410285,5.54620538442634,3.28827892614324,45.2068455033316,67.3111157204297,70.7715950891357,89.1930473602616,"[-0.1, -0.5)","VPD 5-9 kPa",0.592888055566184,29.9640588867007
"3d","fag","fag01",4,2024-10-01 15:00:00,6,17,2024-10-01 15:00:00,916.962962962963,1,12.031,35.4887447327985,134.672222222222,41.1725555555556,26.7628333333333,20.7716602982676,40.5453333333333,31.0783333333333,669.533333333333,55.057676416426,-185.180708084482,3.19508850480224,4.4399662678124,40.183528315518,54.4289242035172,57.566390891891,70.8423712264622,"[-0.1, -0.5)","VPD 5-9 kPa",1.38962230972291,23.7077053306223
"3d","fag","fag01",4,2024-10-02 10:00:00,6,64.5,2024-10-02 10:00:00,918.486111111112,0,12.039,32.9990965846503,831.2,64.0303333333333,24.0103333333333,10.8127837402024,36.3555,52.674,944.95,30.6075392901846,-226.09774935238,3.72203597997354,12.0812086737082,36.7303897122626,32.8427176383051,127.788679303056,237.686000432077,"[-0.1, -0.5)","VPD 3-4 kPa",3.2458602600059,32.0558665067125
"3d","fag","fag01",4,2024-10-02 11:00:00,6,67,2024-10-02 11:00:00,917.592592592593,0,12.0316666666667,32.9330225105763,625.644444444444,65.2247777777778,23.9923888888889,10.4193598280485,31.765,57.672,578.7,20.0707902348774,-226.809993955869,1.98005085840304,13.0676047736208,32.2480332185562,21.3761137019704,82.4746491579172,108.070793653735,"[-0.1, -0.5)",NA,6.5996308721889,27.1799092412335
"3d","fag","fag01",4,2024-10-04 08:00:00,6,146,2024-10-04 07:53:20,921.986111111111,0,12.0341111111111,33.4942076957614,669.811111111111,72.1199444444444,13.8153888888889,4.47831916223299,24.1573333333333,60.5696666666667,580.366666666667,12.0523691515575,-385.093285642909,2.57692362220191,10.0419514168947,23.9061347396226,11.6282260530519,200.713201289866,464.329575181875,"[-0.1, -0.5)","VPD 1-2 kPa",3.8968758446609,18.3208216909368
